,county,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,est_population,california_flag
4932,Outside California,9/3/2020,0,5,0,4,0,1,0,0,0,3,0,1,0,4,,
4933,Outside California,9/5/2020,0,6,0,5,0,1,0,0,0,4,0,1,0,5,,
4934,Outside California,9/8/2020,0,7,0,5,0,2,0,0,0,5,0,1,0,6,,
4935,Outside California,9/9/2020,0,7,0,5,0,2,0,0,0,5,0,1,0,6,,
4936,Outside California,9/11/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4937,Outside California,9/12/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4938,Outside California,9/13/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4939,Outside California,9/14/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4940,Outside California,9/15/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4941,Outside California,9/16/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4942,Outside California,9/17/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4943,Outside California,9/18/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4944,Outside California,9/19/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4945,Outside California,9/20/2020,0,9,0,5,0,4,0,0,0,7,0,1,0,8,,
4946,Outside California,9/23/2020,0,11,0,7,0,4,0,0,0,5,0,3,0,8,,
4947,Outside California,9/24/2020,0,11,0,7,0,4,0,0,0,5,0,3,0,8,,
4948,Outside California,9/26/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4949,Outside California,9/27/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4950,Outside California,9/28/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4951,Outside California,9/29/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4952,Outside California,9/30/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4953,Outside California,10/1/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4954,Outside California,10/2/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4955,Outside California,10/3/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4956,Outside California,10/4/2020,0,12,0,8,0,4,0,0,0,4,0,4,0,8,,
4957,Outside California,10/6/2020,0,13,0,8,0,5,0,0,0,3,0,5,0,8,,
4958,Outside California,10/7/2020,0,13,0,8,0,5,0,0,0,3,0,5,0,8,,
4959,Outside California,10/10/2020,0,15,0,8,0,7,0,0,0,1,0,7,0,8,,
4960,Outside California,10/11/2020,0,15,0,8,0,7,0,0,0,1,0,7,0,8,,
4961,Outside California,10/12/2020,0,15,0,8,0,7,0,0,0,1,0,7,0,8,,
4962,Outside California,10/13/2020,0,15,0,8,0,7,0,0,0,1,0,7,0,8,,
4963,Outside California,10/14/2020,0,15,0,8,0,7,0,0,0,1,0,7,0,8,,
4964,Outside California,10/15/2020,0,15,0,8,0,7,0,0,0,1,0,7,0,8,,
4965,Outside California,10/17/2020,0,16,0,8,0,8,0,0,0,2,0,7,0,9,,
4966,Outside California,10/20/2020,0,21,0,13,0,8,0,0,0,7,0,7,0,14,,
4967,Outside California,10/22/2020,0,22,0,14,0,8,0,0,0,8,0,7,0,15,,
4968,Outside California,10/23/2020,0,22,0,14,0,8,0,0,0,8,0,7,0,15,,
4969,Outside California,10/24/2020,0,22,0,14,0,8,0,0,0,8,0,7,0,15,,
4970,Outside California,10/25/2020,0,22,0,14,0,8,0,0,0,8,0,7,0,15,,
4971,Outside California,10/26/2020,0,22,0,14,0,8,0,0,0,8,0,7,0,15,,
4972,Outside California,10/28/2020,0,23,0,15,0,8,0,0,0,9,0,7,0,16,,
4973,Outside California,10/29/2020,0,23,0,15,0,8,0,0,0,9,0,7,0,16,,
4974,Outside California,10/30/2020,0,23,0,15,0,8,0,0,0,9,0,7,0,16,,
4975,Outside California,10/31/2020,0,23,0,15,0,8,0,0,0,9,0,7,0,16,,
4976,Outside California,11/1/2020,0,23,0,15,0,8,0,0,0,9,0,7,0,16,,
4977,Outside California,11/2/2020,0,23,0,15,0,8,0,0,0,9,0,7,0,16,,
4978,Outside California,11/3/2020,0,23,0,15,0,8,0,0,0,9,0,7,0,16,,
4979,Outside California,11/5/2020,0,24,0,15,0,8,0,1,0,9,0,8,0,17,,
4980,Outside California,11/6/2020,0,24,0,15,0,8,0,1,0,9,0,8,0,17,,
4981,Outside California,11/7/2020,0,24,0,15,0,8,0,1,0,9,0,8,0,17,,
4982,Outside California,11/9/2020,0,25,0,16,0,8,0,1,0,10,0,8,0,18,,
4983,Outside California,11/10/2020,0,25,0,16,0,8,0,1,0,10,0,8,0,18,,
4984,Outside California,11/12/2020,0,26,0,17,0,8,0,1,0,9,0,9,0,18,,
4985,Outside California,11/13/2020,0,26,0,17,0,8,0,1,0,9,0,9,0,18,,
4986,Outside California,11/14/2020,0,26,0,17,0,8,0,1,0,9,0,9,0,18,,
4987,Outside California,11/16/2020,0,27,0,17,0,9,0,1,0,8,0,10,0,18,,
4988,Outside California,11/17/2020,0,27,0,17,0,9,0,1,0,8,0,10,0,18,,
4989,Outside California,11/18/2020,0,27,0,17,0,9,0,1,0,8,0,10,0,18,,
4990,Outside California,11/19/2020,0,27,0,17,0,9,0,1,0,8,0,10,0,18,,
4991,Outside California,11/20/2020,0,27,0,17,0,9,0,1,0,8,0,10,0,18,,
4992,Outside California,11/21/2020,0,27,0,17,0,9,0,1,0,8,0,10,0,18,,
4993,Outside California,11/23/2020,0,28,0,17,0,10,0,1,0,9,0,10,0,19,,
4994,Outside California,11/24/2020,0,28,0,17,0,10,0,1,0,9,0,10,0,19,,
4995,Outside California,11/25/2020,0,28,0,17,0,10,0,1,0,9,0,10,0,19,,
4996,Outside California,11/27/2020,0,29,0,17,0,11,0,1,0,10,0,10,0,20,,
4997,Outside California,11/28/2020,0,29,0,17,0,11,0,1,0,10,0,10,0,20,,
4998,Outside California,11/29/2020,0,29,0,17,0,11,0,1,0,10,0,10,0,20,,
4999,Outside California,11/30/2020,0,29,0,17,0,11,0,1,0,10,0,10,0,20,,
5000,Outside California,12/4/2020,0,37,0,23,0,13,0,1,0,18,0,10,0,28,,
5001,Outside California,12/5/2020,0,37,0,23,0,13,0,1,0,18,0,10,0,28,,
5002,Outside California,12/6/2020,0,37,0,23,0,13,0,1,0,18,0,10,0,28,,
5003,Outside California,12/7/2020,0,37,0,23,0,13,0,1,0,18,0,10,0,28,,
5004,Outside California,12/10/2020,0,39,0,24,0,14,0,1,0,20,0,10,0,30,,
5005,Outside California,12/13/2020,0,41,0,25,0,15,0,1,0,22,0,10,0,32,,
5006,Placer,7/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5007,Placer,7/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5008,Placer,7/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5009,Placer,7/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5010,Placer,7/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5011,Placer,8/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5012,Placer,8/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5013,Placer,8/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5014,Placer,8/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5015,Placer,8/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5016,Placer,8/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5017,Placer,8/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5018,Placer,8/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5019,Placer,8/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5020,Placer,8/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5021,Placer,8/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5022,Placer,8/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5023,Placer,8/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5024,Placer,8/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5025,Placer,8/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5026,Placer,8/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5027,Placer,8/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5028,Placer,8/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5029,Placer,8/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5030,Placer,8/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5031,Placer,8/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5032,Placer,8/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5033,Placer,8/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404994.00,
5034,Placer,8/25/2020,0,1,0,1,0,0,0,0,0,1,0,0,0,1,404994.00,
5035,Placer,8/27/2020,0,2,0,2,0,0,0,0,0,2,0,0,0,2,404994.00,
5036,Placer,8/28/2020,0,2,0,2,0,0,0,0,0,2,0,0,0,2,404994.00,
5037,Placer,8/29/2020,0,2,0,2,0,0,0,0,0,2,0,0,0,2,404994.00,
5038,Placer,8/30/2020,0,2,0,2,0,0,0,0,0,2,0,0,0,2,404994.00,
5039,Placer,9/1/2020,0,3,0,2,0,1,0,0,0,3,0,0,0,3,404994.00,
5040,Placer,9/5/2020,0,6,0,5,0,1,0,0,0,6,0,0,0,6,404994.00,
5041,Placer,9/7/2020,0,6,0,5,0,1,0,0,0,6,0,0,0,6,404994.00,
5042,Placer,9/8/2020,0,6,0,5,0,1,0,0,0,6,0,0,0,6,404994.00,
5043,Placer,9/9/2020,0,6,0,5,0,1,0,0,0,6,0,0,0,6,404994.00,
5044,Placer,9/10/2020,0,6,0,5,0,1,0,0,0,6,0,0,0,6,404994.00,
5045,Placer,9/12/2020,0,7,0,6,0,1,0,0,0,7,0,0,0,7,404994.00,
5046,Placer,9/13/2020,0,7,0,6,0,1,0,0,0,7,0,0,0,7,404994.00,
5047,Placer,9/18/2020,0,11,0,10,0,1,0,0,0,7,0,2,0,9,404994.00,
5048,Placer,9/19/2020,0,11,0,10,0,1,0,0,0,7,0,2,0,9,404994.00,
5049,Placer,9/20/2020,0,11,0,10,0,1,0,0,0,7,0,2,0,9,404994.00,
5050,Placer,9/22/2020,0,12,0,11,0,1,0,0,0,8,0,2,0,10,404994.00,
5051,Placer,9/24/2020,0,14,0,13,0,1,0,0,0,6,0,4,0,10,404994.00,
5052,Placer,9/26/2020,0,15,0,13,0,2,0,0,0,5,0,5,0,10,404994.00,
5053,Placer,9/27/2020,0,15,0,13,0,2,0,0,0,5,0,5,0,10,404994.00,
5054,Placer,9/28/2020,0,15,0,13,0,2,0,0,0,5,0,5,0,10,404994.00,
5055,Placer,9/29/2020,0,15,0,13,0,2,0,0,0,5,0,5,0,10,404994.00,
5056,Placer,10/2/2020,0,17,0,15,0,2,0,0,0,3,0,7,0,10,404994.00,
5057,Placer,10/3/2020,0,17,0,15,0,2,0,0,0,3,0,7,0,10,404994.00,
5058,Placer,10/4/2020,0,17,0,15,0,2,0,0,0,3,0,7,0,10,404994.00,
5059,Placer,10/5/2020,0,17,0,15,0,2,0,0,0,3,0,7,0,10,404994.00,
5060,Placer,10/8/2020,0,20,0,17,0,3,0,0,0,2,0,9,0,11,404994.00,
5061,Placer,10/9/2020,0,20,0,17,0,3,0,0,0,2,0,9,0,11,404994.00,
5062,Placer,10/10/2020,0,20,0,17,0,3,0,0,0,2,0,9,0,11,404994.00,
5063,Placer,10/11/2020,0,20,0,17,0,3,0,0,0,2,0,9,0,11,404994.00,
5064,Placer,10/13/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5065,Placer,10/14/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5066,Placer,10/15/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5067,Placer,10/16/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5068,Placer,10/17/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5069,Placer,10/18/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5070,Placer,10/19/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5071,Placer,10/20/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5072,Placer,10/21/2020,0,21,0,18,0,3,0,0,0,1,0,10,0,11,404994.00,
5073,Placer,10/24/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5074,Placer,10/25/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5075,Placer,10/26/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5076,Placer,10/27/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5077,Placer,10/28/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5078,Placer,10/29/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5079,Placer,10/30/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5080,Placer,10/31/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5081,Placer,11/1/2020,0,23,0,20,0,3,0,0,0,3,0,10,0,13,404994.00,
5082,Placer,11/3/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5083,Placer,11/4/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5084,Placer,11/5/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5085,Placer,11/6/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5086,Placer,11/7/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5087,Placer,11/8/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5088,Placer,11/9/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5089,Placer,11/10/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5090,Placer,11/11/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5091,Placer,11/12/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5092,Placer,11/13/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5093,Placer,11/14/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5094,Placer,11/15/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5095,Placer,11/16/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5096,Placer,11/17/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5097,Placer,11/18/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5098,Placer,11/19/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5099,Placer,11/20/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5100,Placer,11/21/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5101,Placer,11/22/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5102,Placer,11/23/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5103,Placer,11/24/2020,0,24,0,20,0,4,0,0,0,2,0,11,0,13,404994.00,
5104,Placer,11/26/2020,0,25,0,21,0,4,0,0,0,2,0,12,0,14,404994.00,
5105,Placer,11/27/2020,0,25,0,21,0,4,0,0,0,2,0,12,0,14,404994.00,
5106,Placer,11/28/2020,0,25,0,21,0,4,0,0,0,2,0,12,0,14,404994.00,
5107,Placer,11/29/2020,0,25,0,21,0,4,0,0,0,2,0,12,0,14,404994.00,
5108,Placer,11/30/2020,0,25,0,21,0,4,0,0,0,2,0,12,0,14,404994.00,
5109,Placer,12/2/2020,0,26,0,22,0,4,0,0,0,3,0,12,0,15,404994.00,
5110,Placer,12/4/2020,0,27,0,23,0,4,0,0,0,4,0,12,0,16,404994.00,
5111,Placer,12/5/2020,0,27,0,23,0,4,0,0,0,4,0,12,0,16,404994.00,
5112,Placer,12/6/2020,0,27,0,23,0,4,0,0,0,4,0,12,0,16,404994.00,
5113,Placer,12/7/2020,0,27,0,23,0,4,0,0,0,4,0,12,0,16,404994.00,
5114,Placer,12/8/2020,0,27,0,23,0,4,0,0,0,4,0,12,0,16,404994.00,
5115,Placer,12/9/2020,0,27,0,23,0,4,0,0,0,4,0,12,0,16,404994.00,
5116,Placer,12/10/2020,0,27,0,23,0,4,0,0,0,4,0,12,0,16,404994.00,
5117,Placer,12/12/2020,0,28,0,23,0,5,0,0,0,5,0,12,0,17,404994.00,
5118,Plumas,7/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5119,Plumas,7/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5120,Plumas,7/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5121,Plumas,7/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5122,Plumas,7/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5123,Plumas,8/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5124,Plumas,8/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5125,Plumas,8/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5126,Plumas,8/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5127,Plumas,8/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5128,Plumas,8/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5129,Plumas,8/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5130,Plumas,8/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5131,Plumas,8/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5132,Plumas,8/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5133,Plumas,8/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5134,Plumas,8/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5135,Plumas,8/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5136,Plumas,8/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5137,Plumas,8/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5138,Plumas,8/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5139,Plumas,8/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5140,Plumas,8/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5141,Plumas,8/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5142,Plumas,8/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5143,Plumas,8/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5144,Plumas,8/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5145,Plumas,8/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5146,Plumas,8/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5147,Plumas,8/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5148,Plumas,8/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5149,Plumas,8/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5150,Plumas,8/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5151,Plumas,8/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5152,Plumas,8/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5153,Plumas,8/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5154,Plumas,9/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5155,Plumas,9/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5156,Plumas,9/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5157,Plumas,9/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5158,Plumas,9/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5159,Plumas,9/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5160,Plumas,9/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5161,Plumas,9/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5162,Plumas,9/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5163,Plumas,9/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5164,Plumas,9/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5165,Plumas,9/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5166,Plumas,9/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5167,Plumas,9/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5168,Plumas,9/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5169,Plumas,9/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5170,Plumas,9/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5171,Plumas,9/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5172,Plumas,9/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5173,Plumas,9/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5174,Plumas,9/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5175,Plumas,9/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5176,Plumas,9/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5177,Plumas,9/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5178,Plumas,9/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5179,Plumas,9/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5180,Plumas,9/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5181,Plumas,9/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5182,Plumas,9/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5183,Plumas,10/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5184,Plumas,10/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5185,Plumas,10/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5186,Plumas,10/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5187,Plumas,10/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5188,Plumas,10/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5189,Plumas,10/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5190,Plumas,10/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5191,Plumas,10/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5192,Plumas,10/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5193,Plumas,10/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5194,Plumas,10/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5195,Plumas,10/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5196,Plumas,10/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5197,Plumas,10/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5198,Plumas,10/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5199,Plumas,10/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5200,Plumas,10/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5201,Plumas,10/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5202,Plumas,10/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5203,Plumas,10/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5204,Plumas,10/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5205,Plumas,10/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5206,Plumas,10/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5207,Plumas,10/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5208,Plumas,10/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5209,Plumas,10/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5210,Plumas,10/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5211,Plumas,10/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5212,Plumas,10/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5213,Plumas,10/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5214,Plumas,11/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5215,Plumas,11/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5216,Plumas,11/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5217,Plumas,11/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5218,Plumas,11/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5219,Plumas,11/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5220,Plumas,11/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
5221,Plumas,11/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18116.00,
